time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
29444,-1.369873046875,0.079833984375,1.78857421875,64.1875,149.4375,-16.625
29446,-1.3984375,0.16552734375,1.8310546875,65.75,156.75,-23.1875
29448,-1.3984375,0.16552734375,1.8310546875,65.75,156.75,-23.1875
29450,-1.422119140625,0.2353515625,1.885009765625,66.75,160.9375,-26.875
29452,-1.422119140625,0.2353515625,1.885009765625,66.75,160.9375,-26.875
29454,-1.427734375,0.28955078125,1.941650390625,66.3125,162.4375,-29.0625
29456,-1.427734375,0.28955078125,1.941650390625,66.3125,162.4375,-29.0625
29458,-1.42919921875,0.34130859375,1.99609375,64.75,161.125,-30.3125
29460,-1.42919921875,0.34130859375,1.99609375,64.75,161.125,-30.3125
29462,-1.42919921875,0.34130859375,2.046630859375,63.125,157.4375,-29.9375
29464,-1.427978515625,0.39453125,2.046630859375,63.125,157.4375,-29.9375
29466,-1.427978515625,0.39453125,2.046630859375,63.125,157.4375,-29.9375
29468,-1.4140625,0.450927734375,2.087890625,61.0625,150.125,-27.5
29470,-1.4140625,0.450927734375,2.087890625,61.0625,150.125,-27.5
29472,-1.38671875,0.510986328125,2.110107421875,57.5625,139.25,-23.6875
29474,-1.38671875,0.510986328125,2.110107421875,57.5625,139.25,-23.6875
29476,-1.354736328125,0.55322265625,2.10498046875,53.375,126.5,-18.375
29478,-1.354736328125,0.55322265625,2.10498046875,53.375,126.5,-18.375
29480,-1.292236328125,0.564453125,2.0966796875,48.0625,113.75,-11.6875
29482,-1.306884765625,0.564453125,2.0966796875,48.0625,113.75,-11.6875
29484,-1.240478515625,0.55517578125,2.073974609375,41,103.3125,-4.5625
29486,-1.240478515625,0.55517578125,2.073974609375,41,103.3125,-4.5625
29488,-1.240478515625,0.55517578125,2.073974609375,41,103.3125,-4.5625
29490,-1.183349609375,0.531982421875,2.032958984375,33.375,96.6875,0.4375
29492,-1.183349609375,0.531982421875,2.032958984375,33.375,96.6875,0.4375
29494,-1.14208984375,0.48388671875,1.9990234375,27.3125,94.25,3.5
29496,-1.14208984375,0.48388671875,1.9990234375,27.3125,94.25,3.5
29498,-1.126708984375,0.44580078125,1.959716796875,24.5,93.8125,5.125
29500,-1.126708984375,0.44580078125,1.959716796875,24.5,93.8125,5.125
29502,-1.141357421875,0.40869140625,1.925537109375,23.75,95.3125,5.25
29504,-1.141357421875,0.40869140625,1.925537109375,23.75,95.3125,5.25
29507,-1.1484375,0.368408203125,1.89794921875,24.9375,98.875,5.125
29509,-1.1484375,0.368408203125,1.89794921875,24.9375,98.875,5.125
29511,-1.1484375,0.368408203125,1.89794921875,24.9375,104.3125,4.1875
29513,-1.141357421875,0.33154296875,1.888671875,28.25,104.3125,4.1875
29515,-1.141357421875,0.33154296875,1.888671875,28.25,104.3125,4.1875
29517,-1.1318359375,0.3056640625,1.90185546875,33.5625,110.125,1.9375
29519,-1.1318359375,0.3056640625,1.90185546875,33.5625,110.125,1.9375
29521,-1.122802734375,0.29931640625,1.939208984375,39.6875,114.25,-1.125
29523,-1.122802734375,0.29931640625,1.939208984375,39.6875,114.25,-1.125
29525,-1.1162109375,0.30859375,1.980712890625,45.9375,116.0625,-3.5
29527,-1.1162109375,0.30859375,1.980712890625,45.9375,116.0625,-3.5
