ventana,acc_x__mean,acc_x__var,acc_x__std,acc_x__skew,acc_x__kurtosis,acc_y__mean,acc_y__var,acc_y__std,acc_y__skew,acc_y__kurtosis,acc_z__mean,acc_z__var,acc_z__std,acc_z__skew,acc_z__kurtosis,gyro_x__mean,gyro_x__var,gyro_x__std,gyro_x__skew,gyro_x__kurtosis,gyro_y__mean,gyro_y__var,gyro_y__std,gyro_y__skew,gyro_y__kurtosis,gyro_z__mean,gyro_z__var,gyro_z__std,gyro_z__skew,gyro_z__kurtosis
38,1.0471728515625,0.013408994174003592,0.11579721142585253,-1.0546306235721896,0.012855391306677344,0.03532470703125,0.0016676505744457248,0.04083687762850785,-0.05642657379277191,-1.0512212323135928,-0.6726220703125,0.01160416104793548,0.10772261159076807,-0.3637717618438043,-1.5367385316432525,4.5225,180.666603125,13.441227738752142,0.11953488078822712,-0.9965053978800684,21.410625,257.319707421875,16.041187843232652,0.060164984701106136,-1.4927453064313232,-6.266875,589.657801171875,24.282870529899775,-0.5389910900264869,-1.114893692040832
39,0.915869140625,0.025517838001251212,0.15974303741087187,-0.19632102500149562,-1.1107742003599455,-0.21325927734375,0.00877197443842888,0.09365881933074365,0.18876424065397532,-1.3419439255069883,-0.70869384765625,0.08162563406825064,0.2857020022125338,0.6235562276677926,-0.33042335564522984,4.323125,227.60883242187498,15.086710457282429,-1.1350722154460162,0.48188311531915096,16.49375,894.9883203125007,29.916355398218226,0.11816196719450552,-1.0082118416285821,22.121875,1611.165732421875,40.13932899815186,-1.2880781861288546,0.2330600530640412
40,0.7854736328125,0.10987041294574736,0.33146706163018275,0.032124851934495754,-1.2374770568021995,-0.06868408203125,0.011784275835752494,0.10855540445206997,-0.4250874797379105,-0.883023239683649,0.548564453125,0.21793315968513494,0.4668331175967863,-0.4865465461609749,-1.054729686386525,-36.919375,189.932601171875,13.78160372278477,0.31925417290905356,-0.49468941692656276,98.468125,1753.6595699218744,41.8767187100646,-0.5341179701835166,-0.8475959479840873,16.43375,634.0869390624999,25.181082960478484,-1.0703553895767528,1.8832100379088086
41,0.8552783203125,0.0048569006681442265,0.06969146768539336,1.0772846123679563,1.0430466482526182,-0.05326416015625,0.013623831337690346,0.11672116919261195,0.7682074227276874,-0.8975220665991479,0.35913818359375,0.00739406163096428,0.08598872967409323,1.398929335399819,2.001752805418519,6.61375,46.578935937500006,6.824876258035746,0.20682547160491765,-0.7916263337191078,9.7525,180.6908531250001,13.442129783817744,0.5485008851797692,-0.5534913380894215,-6.129375,1355.815410546875,36.82139881301191,-1.143631503001874,-0.3693791907961317
42,0.94701171875,0.0038581298828124994,0.06211384614409656,-0.4800096462548597,-0.16214577306825317,-0.03115478515625,0.004538729065656662,0.06737009028980637,1.1786716136751603,0.41633497038348155,0.44475830078125,0.006427833861112597,0.08017377290057265,-0.44281213735125136,-1.2459476029705856,11.485625,154.23748867187498,12.419238651055666,0.8845001410106356,-0.24896384938241178,-44.901875,430.5367386718753,20.74937923581993,0.11569537394700392,-1.4620407083262188,-9.07375,212.7298734375,14.585262199820063,0.0638903789865302,-1.5903415656154039
43,0.78068359375,0.004565901613235474,0.06757145560986144,-0.5885866857152487,-0.6421755934323086,-0.067470703125,0.01100445809364319,0.10490213579161861,-0.26169041452214026,-1.460616430542557,0.02068359375,0.08446202287673955,0.29062350709593254,0.11345829273187165,-1.053478355712207,38.779375,348.7407386718749,18.674601432744822,-1.1907920058173218,-0.10091601943614759,-53.875625,187.69816367187497,13.700297940989275,0.30394033763054185,-0.9470957653644341,-8.27375,234.04412343750016,15.29850069246984,-0.4385946324060549,-0.8420926022166415
44,0.98607666015625,0.03709838086962703,0.1926093997436964,-0.39191893737035577,-1.2299420977524527,-0.13875732421875,0.004621322602033614,0.06798031039965627,-0.10162078116048186,-1.0699242177185928,-0.31927001953125,0.012343783205747605,0.11110257965388384,-1.0371839305609067,-0.44281845235500317,2.044375,323.5608824218751,17.98779815380068,0.19498461317986615,-0.9545451217654883,9.175625,148.95505429687498,12.20471442914069,-0.49124228362402383,-0.817824476832175,-23.191875,506.14189492187506,22.497597536667666,0.3841326625079064,-0.9184270341955121
45,1.14754150390625,0.0014003301322460177,0.03742098518540122,0.411735358515544,-0.9634960026027382,-0.02553466796875,0.0013421381652355196,0.03663520390601804,-0.13792715378249784,-1.296556963844908,-0.421943359375,0.0005395365715026854,0.02322792654333756,-0.19135270446239272,0.3616546864394987,-5.335,92.08011874999993,9.595838616296124,-0.581556786033847,-0.7704429427435233,-10.3675,55.99658437500002,7.483086554023013,-0.9741161351567098,0.19750716758651876,1.73,119.24124062499997,10.919763762325628,-0.5240302524954977,-0.9736664932570678
46,1.05711181640625,0.0048830965220928195,0.06987915656397707,-0.3156821692534773,-0.26081505016245643,-0.1887939453125,0.003130343556404117,0.05594947324509961,-0.39915155806716307,-0.9812682205930892,-0.61016845703125,0.013700620383024215,0.11704964922213229,0.11489968855690293,-0.9097272561834431,3.77125,88.51532968749996,9.408258589531856,-0.6435823417738785,1.1831416165357957,-1.476875,252.12942617187483,15.878583884335367,-0.49273855800947935,-1.2722586152887982,13.825,865.8617187499999,29.425528351246303,-0.9416305774928092,-0.7953922511632285
47,0.65006103515625,0.045038971155881874,0.21222387037249574,-0.11534594182908497,-0.9400811152571045,-0.08591064453125,0.011342526549100888,0.10650129834467226,0.29970510693261904,-1.0638120616712108,0.32347412109375,0.25866003200411786,0.5085863073305433,-0.15124784766264257,-1.3804230969342863,-61.254375,326.41173867187484,18.066868535301708,0.23598508377758154,-1.2772672245639358,67.665625,1754.6178417968754,41.88815873008595,0.18319789519083168,-1.075605710135308,38.224375,705.113054296875,26.553964944935718,0.36795003828476314,-1.0447029087823045
