ventana,acc_x__mean,acc_x__var,acc_x__std,acc_x__skew,acc_x__kurtosis,acc_y__mean,acc_y__var,acc_y__std,acc_y__skew,acc_y__kurtosis,acc_z__mean,acc_z__var,acc_z__std,acc_z__skew,acc_z__kurtosis,gyro_x__mean,gyro_x__var,gyro_x__std,gyro_x__skew,gyro_x__kurtosis,gyro_y__mean,gyro_y__var,gyro_y__std,gyro_y__skew,gyro_y__kurtosis,gyro_z__mean,gyro_z__var,gyro_z__std,gyro_z__skew,gyro_z__kurtosis
33,-0.847109375,0.09616617455482482,0.31010671478512813,0.9369996098383947,-0.6525605299107933,-0.01421630859375,0.007067453688383105,0.08406814907194701,-0.2023928230324684,-1.0149869791560266,0.837451171875,0.13117739915847776,0.3621842061140681,-0.09164299188970994,-1.3780861116185954,-7.214375,1036.0445511718744,32.18764594020312,-0.5327165784710256,-0.7988866563387975,-133.6025,11326.428165624999,106.42569316487912,-0.05224640059566078,-1.6807978657281413,-12.1125,971.8588281249993,31.17465040902623,-0.9322420510862701,-0.8539997381861717
34,-0.98213134765625,0.0007847686946392065,0.028013723326955425,0.35318512099967375,-0.5097077182603837,0.0848779296875,0.0014304652452468882,0.037821491843221734,0.2723182670362147,-0.3324521757411558,0.44048583984375,0.0008899877727031707,0.02983266284968827,-0.1254471940960273,-1.0367889756344457,-0.345,43.237224999999974,6.57550188198589,0.05212961439561584,-1.2798291466205924,-7.216875,34.642769921875,5.885810897563308,0.3688672573500428,-1.4338562019496144,10.791875,18.040629296875,4.247426196754335,-1.1303681590591472,0.3118149968276911
35,-1.00047119140625,0.000979860132932663,0.03130271766049496,-1.3488331360376664,0.5487119981476019,0.11125,0.0015257965087890624,0.03906144529826133,-0.15097940551831218,-0.7374106989409408,0.51473876953125,0.003638994282484055,0.06032407713744202,0.0008557049490205764,-1.372298720266483,0.000625,98.19871054687499,9.909526252393452,0.11332188171356893,-0.8841654166377548,40.064375,660.706363671875,25.70420906528491,0.4928301550998149,-0.94294615285619,6.5225,56.01621250000002,7.484397938378211,-0.6020614757315528,-0.6602045503781664
36,-0.90511962890625,0.0012364907920360563,0.03516377101557875,-0.28171495911867406,-1.5740970680064388,0.131943359375,0.0009802321434021,0.03130865923993073,-0.003951169585966113,-0.9725379954231004,0.23318359375,0.00956936273574829,0.09782311963819336,0.0525005058967649,-0.9154741106731121,-1.82125,76.92765781249994,8.770841340059684,0.8530984675249741,-0.6950816375483821,101.708125,46.71516054687501,6.834848977620135,0.8024040797222985,-0.22734387762186303,10.87125,35.50990781249998,5.95901903105704,0.13102417442958017,-1.2186887171164291
37,-0.71501220703125,0.004236544007062909,0.06508873947975109,-0.7059669082234479,-0.82253023553411,0.227587890625,0.00131767749786377,0.03629982779385833,-0.12897493242563865,-0.8694247098767987,-0.1740771484375,0.021299543356895455,0.14594363075138103,0.23742094621661472,-1.5849458925779336,3.90125,223.77048281249998,14.95895995089565,-0.3467831078681864,-1.2010807602893834,124.854375,90.31633242187498,9.503490538842819,0.1740758451355925,-1.3837402267502859,15.551875,88.07680117187502,9.384924143107126,0.051048846616616,-1.5355650314821134
38,-0.49119140625,0.004179695463180539,0.06465056429127698,-0.7150998559958782,-1.1828346402062337,0.16989013671875,0.00251374561190605,0.05013726769485998,0.2698972523793129,-0.4285510199008544,-0.67630859375,0.05004015054702759,0.22369655908624878,0.07743705143637479,-1.324518619570019,-2.07625,128.11746718750007,11.318898673788897,-0.9912469161966685,0.5398242053391042,120.449375,123.71810117187495,11.122863892535724,0.16295831668414806,-1.0461942069952683,-5.583125,24.48195742187499,4.947924557011252,0.3129212056548614,-0.5597282966175863
39,-0.46296630859375,0.0002695866763591768,0.01641909487027762,-0.4183184315256946,-0.8761386062962351,0.47562744140625,0.012813868588209147,0.11319835947666886,-0.4823157813217997,-0.9161571725216873,-1.55558837890625,0.04845062934756277,0.22011503662304122,0.8959613631858843,-0.4687351961962811,-21.26,488.7227124999999,22.10707381133921,-0.10564502797517829,-1.281584278787622,14.595,4308.9966,65.64294783143121,0.12192517209560298,-1.4415925335875497,-5.37375,41.2546078125,6.422974997032139,0.4019625585134535,-0.9455209384848695
40,-0.33380615234375,0.0028225825488567362,0.05312798272903589,-0.28979396430918214,-1.2914001235208001,0.32620849609375,0.00523444101214409,0.07234943684745646,-0.3423308217110805,-1.221527376489033,-0.9815087890625,0.0535044737100601,0.23131034068986214,-0.012560498920109171,-0.9607261051940301,26.2425,72.62853750000004,8.522237822309352,0.4312836932214968,-0.971678863672409,-170.505625,2457.413523046875,49.572306008969115,-0.24371382111030612,-1.189167842869358,-17.45,58.804609374999934,7.668416353785176,-0.5473414497899848,-1.2797692681288702
41,-0.35637451171875,0.037149861210584646,0.19274299263678732,-1.73915397776179,1.8589566786455274,0.0714453125,0.010608822727203364,0.10299913944884861,0.016735119409767418,-1.3202200402780953,0.4517041015625,0.38382232949733724,0.6195339615366838,0.08855374512594724,-1.2135769980663147,-8.41375,2416.3084984375005,49.15596096545668,-0.2713195403188097,-1.2174044439880913,-245.80625,2291.0251171875007,47.86465415301254,1.7126177440037453,1.645188827435761,8.52,638.7749125000003,25.27399676545046,0.23724432820770658,-1.509326977052768
42,-0.97868408203125,0.001421392792463302,0.037701363270620625,1.011333435104632,-0.015015317679106133,0.16076171875,0.0030864470958709696,0.055555801640071484,-0.10616649327202754,-1.0772693650041334,0.8003662109375,0.11916824519634239,0.3452075393098221,0.3977208317818481,-1.484361912776837,10.184375,401.3002636718741,20.032480217683332,-0.7545322696245547,0.8809797642969452,-13.85,1911.1332031249967,43.716509502989794,-0.8933980270281784,-0.794133446289107,-8.16375,58.47638906249999,7.646985619347011,0.09237704942342836,-0.7837666709805031
43,-0.95712646484375,0.0005779634654521944,0.024040870729908983,-0.5701873341106984,-0.8642198470354243,0.16490234375,0.0010398665904998777,0.032246962500363935,0.005320219667039552,0.0004327137417110549,0.4621923828125,0.00026012423038482665,0.016128367257252876,0.223352823052393,-0.9895155554040951,-2.823125,71.36266054687502,8.44764230699164,-0.48690550700152113,-0.9875591550493494,13.296875,23.952763671875,4.894156073510018,0.20810844367656614,-1.1037097634819304,-5.804375,37.627551171875005,6.134130025673976,-0.4879954726318178,-0.6717899681547705
44,-0.98301025390625,0.0005586696803569792,0.023636194286665087,0.4157099115389578,-0.4962702115382478,0.1535009765625,0.00034861400127410904,0.018671207815085477,0.3963394172279921,-1.1121644334914715,0.4797509765625,0.0007652864694595338,0.0276638115497401,-0.40744703401792487,-0.45314991997124876,5.43875,114.83156093750006,10.715948905136683,-0.5598337687334141,-0.7973739525840049,58.2875,622.4263281249996,24.948473462819315,0.33107007033162805,-1.0194775276247539,5.270625,4.461801171875001,2.112297604949407,0.20930126757484413,-1.1064193735978265
45,-0.81515380859375,0.004068016594648361,0.06378100496737536,-0.36487125649641156,-1.336093421810701,0.171005859375,0.0004353336334228517,0.020864650330711314,0.7460257955465333,-0.23436021859219025,0.166796875,0.02340722680091856,0.15299420512201944,-0.21887203807544342,-0.9243001610899748,19.59,56.58955625000003,7.52260302355508,0.03980402162001314,-0.8414761707916734,124.05125,55.7447171875,7.4662384898622145,-0.46681523138255443,-1.1566724069285224,6.59625,16.8815953125,4.108721858741474,0.4438360123021716,-0.8574282148045147
46,-0.67694580078125,0.004284335201978684,0.06545483329731032,1.1161034042894735,0.25484931379645426,0.2225390625,0.0026738315582275378,0.051709105177207795,-0.10733824846258122,-1.0103838031417294,-0.330556640625,0.02081896772384644,0.14428779478475107,-0.22298311387550446,-0.7984298531378702,15.9975,66.98319687500003,8.184326293287679,-0.6502434064337735,-0.5839111042652085,137.811875,76.446757421875,8.743383636892242,0.37507244898648534,-0.7716988321287581,-5.729375,109.2053949218749,10.450138512090398,0.45716696890874,-1.4042813302624972
47,-0.3770263671875,0.003711621165275576,0.06092307580281527,-0.7944154404054508,-0.38095185199751835,0.13576904296875,0.0023210655391216264,0.048177438071379704,-0.5035284917611341,-1.0766407835526874,-1.08988037109375,0.044105591028928776,0.21001331155174136,0.4734632672551309,-0.9146048666933906,4.304375,182.04622304687499,13.492450594568615,-0.03293976595953643,-1.4631416779141826,110.960625,1098.7117699218747,33.14682141505992,-0.38482769283069473,-0.9400937626575527,-4.563125,33.721913671875015,5.807057229946595,-1.3864224483175518,1.2941067696244088
48,-0.28201416015625,0.0019875021636486054,0.0445814105165887,0.7473112641614548,-0.699379136397654,0.24473876953125,0.0012141744792461392,0.03484500651809581,0.7386185888574568,-0.8841977854188916,-1.4848486328125,0.0076306495904922556,0.08735358945396723,0.000706289763739424,-1.0918807638862968,4.14875,124.78013906249998,11.170503080098943,-0.5678547232201746,-0.4261130285855814,-33.69,2214.196868749999,47.055253359747184,-0.20763257946519145,-1.360524924547331,-5.33,34.90688125,5.908204570764286,-0.20744845225889325,-0.8916860353397493
49,-0.30387451171875,0.002838330334424975,0.053275982716651744,0.3627410148911389,-0.356603995352883,0.09588134765625,0.006337169235944747,0.07960633916934472,-0.8262458561760387,-0.45148252293017643,-0.674013671875,0.3285620547771456,0.5732033276047389,0.13690046869234468,-1.2527651889203342,-3.7375,487.84453125000016,22.087202884249518,-1.3055951139664952,0.6362171225819178,-222.140625,1531.870185546875,39.1391132442583,0.8585857083878767,-0.18403637324401334,-8.220625,31.260113671874997,5.591074464883739,-0.13510234805677793,-1.424588841424678
50,-0.799169921875,0.07780993938446042,0.2789443302604669,0.6027533051372438,-1.1426063674645248,0.03994384765625,0.0015020536124706273,0.03875633641703802,-0.2126307174296199,-1.0566367310959168,0.68489013671875,0.03686171733736991,0.19199405547404302,-0.268745137958816,-1.1902642893965463,-11.35625,543.7483203125,23.318411616413755,0.20292220173863884,-0.7093991732245253,-126.294375,5473.693460546875,73.98441363251368,0.14657353024560427,-1.5486972598252786,-8.0,288.75640625,16.992833967587632,0.14912346761757891,-1.0983264407105007
51,-1.029072265625,0.0003658684253692623,0.019127687402539343,-0.25465611145597417,-0.7073316522527291,0.08927978515625,0.0012293633162975316,0.03506227768268245,0.040092240544738644,-1.2395367301333682,0.229072265625,0.008647016382217423,0.09298933477672278,1.3223341363670722,1.161364105231014,3.213125,8.907819921874994,2.984597112153497,0.17850275139409277,-1.1292797516331121,-2.40875,22.310501562500008,4.72339936512889,-0.22746784198888306,-0.7081919284320808,4.054375,36.246457421875014,6.020503087107839,0.09259910274917434,-0.9640053644010154
52,-1.0538232421875,0.0011246447801589977,0.03353572393968852,-0.38447810385443937,-1.2421825946060914,0.11810546875,0.0007400919437408455,0.027204630924547488,0.04539729872632327,-0.38061062690704794,0.40277587890625,0.015138720101118094,0.12303950626168042,-0.03884577327974448,-1.4574715193550367,0.446875,18.075341796874994,4.251510531196529,0.754831468820929,-0.3630524013209011,25.23125,935.7951171874998,30.59076849619015,0.9590065080726099,-0.48931258618233153,4.19875,2.9394828125000005,1.714491998377362,0.5676187961825037,-1.134409318938638
